time,sur_air_temp,relative_humidity,H2O_vapor_mass_ratio,H2O_vapor_mass_ratio_surf,mean_precipitation_rate,surf_temp,albedo_500,cloud_temp
2020-01-01,0.162499994,-9999.0,-9999.0,3.5078125,0.0,-5.4000001,-1.267651e+30,-16.5249996
2020-01-02,2.7874999,-9999.0,-9999.0,3.65234375,0.0,6.2874999,0.930400014,-2.6500001
2020-01-03,-9999.0,-9999.0,-9999.0,-9999.0,0.0700000003,-9999.0,-1.267651e+30,-26.8687496
2020-01-04,-9999.0,-9999.0,-9999.0,-9999.0,1.15499997,1.22500002,-1.267651e+30,-16.2749996
2020-01-05,-1.39999998,-9999.0,-9999.0,2.3515625,0.0,4.0374999,-1.267651e+30,-12.8999996
2020-01-06,-9999.0,-9999.0,-9999.0,-9999.0,0.649999976,-9999.0,-1.267651e+30,-19.8999996
2020-01-07,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-45.0562515
2020-01-08,-9999.0,-9999.0,-9999.0,-9999.0,1.67499995,-9999.0,-1.267651e+30,-37.1500015
2020-01-09,-3.4000001,78.0,2.39648438,2.49023438,0.0700000003,-5.0875001,-1.267651e+30,-32.3687515
2020-01-10,-9999.0,-9999.0,-9999.0,-9999.0,16.3149986,-9999.0,-1.267651e+30,-37.7750015
2020-01-11,-9999.0,-9999.0,-9999.0,-9999.0,10.874999,3.8499999,-1.267651e+30,-37.4000015
2020-01-12,-9999.0,-9999.0,-9999.0,-9999.0,32.0999985,-9999.0,-1.267651e+30,-10.8999996
2020-01-13,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9.71249962
2020-01-14,4.9749999,82.0,4.5625,4.3828125,0.344999999,6.9124999,-1.267651e+30,-7.9625001
2020-01-15,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2020-01-16,-3.9000001,-9999.0,-9999.0,1.92480469,0.319999993,-8.27499962,-1.267651e+30,-24.0562496
2020-01-17,-3.9000001,50.25,1.06933594,1.1484375,0.0,-6.3375001,0.917500019,-15.1499996
2020-01-18,-9999.0,-9999.0,-9999.0,-9999.0,7.11499929,-9999.0,-1.267651e+30,-51.5250015
2020-01-19,-3.4000001,-9999.0,-9999.0,2.0546875,0.0149999997,-3.5250001,-1.267651e+30,-20.0562496
2020-01-20,-3.5875001,60.0,1.62011719,1.70703125,0.0299999993,-2.9000001,0.986899972,-12.5249996
2020-01-21,-1.89999998,62.5,1.92773438,1.96386719,0.0,-8.77499962,-1.267651e+30,-29.0249996
2020-01-22,3.9124999,50.0,2.48632812,2.53710938,0.0,0.412499994,-1.267651e+30,-31.7124996
2020-01-23,4.4124999,76.5,3.515625,3.32421875,0.0850000009,0.600000024,-1.267651e+30,-37.4312515
2020-01-24,9.78750038,-9999.0,-9999.0,4.734375,0.86500001,6.8499999,-1.267651e+30,-25.1499996
2020-01-25,-9999.0,-9999.0,-9999.0,-9999.0,29.2749996,-9999.0,-1.267651e+30,-44.9625015
2020-01-26,0.474999994,-9999.0,-9999.0,3.73828125,0.0,-2.2125001,-1.267651e+30,-19.1812496
2020-01-27,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-13.3999996
2020-01-28,-3.7125001,-9999.0,-9999.0,2.46875,0.689999938,-14.0874996,-1.267651e+30,-17.4624996
2020-01-29,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2020-01-30,-1.46249998,66.0,2.234375,2.19726562,0.0,0.474999994,-1.267651e+30,-33.2750015
2020-01-31,-9999.0,-9999.0,-9999.0,-9999.0,0.444999993,-9999.0,-1.267651e+30,-9999.0
2020-02-01,-4.9000001,-9999.0,-9999.0,1.765625,0.0599999987,-11.9624996,-1.267651e+30,-15.7124996
2020-02-02,-2.0875001,-9999.0,-9999.0,3.23632812,0.0899999961,-8.33749962,-1.267651e+30,-23.8999996
2020-02-03,1.47500002,-9999.0,-9999.0,4.28125,0.0,2.3499999,-1.267651e+30,-10.9624996
2020-02-04,5.0374999,-9999.0,-9999.0,4.99609375,0.529999971,-9.83749962,-1.267651e+30,-23.4312496
2020-02-05,-9999.0,-9999.0,-9999.0,-9999.0,0.564999998,-9999.0,-1.267651e+30,-9999.0
2020-02-06,-9999.0,-9999.0,-9999.0,-9999.0,16.7699986,-9999.0,-1.267651e+30,-48.4937515
2020-02-07,-9999.0,-9999.0,-9999.0,-9999.0,24.5350037,-9999.0,-1.267651e+30,-34.6500015
2020-02-08,-6.2125001,67.5,1.59570312,1.39648438,0.275000006,-9.96249962,-1.267651e+30,-22.3062496
2020-02-09,2.4749999,68.0,2.94921875,3.04882812,0.0,0.100000001,-1.267651e+30,-21.2749996
2020-02-10,3.5999999,77.0,3.19921875,3.53320312,4.22499943,-5.5250001,-1.267651e+30,-20.2437496
2020-02-11,3.7249999,-9999.0,-9999.0,-9999.0,0.389999986,-9.89999962,-1.267651e+30,-16.1499996
2020-02-12,-1.58749998,-9999.0,-9999.0,2.54882812,0.379999995,-0.0250000004,-1.267651e+30,-32.2437515
2020-02-13,-9999.0,-9999.0,-9999.0,-9999.0,10.3449984,-9999.0,-1.267651e+30,-15.8999996
2020-02-14,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-16.8999996
2020-02-15,-3.2125001,80.0,2.2890625,2.359375,0.0,0.474999994,-1.267651e+30,-34.8375015
2020-02-16,-9999.0,-9999.0,-9999.0,-9999.0,0.289999992,-9999.0,-1.267651e+30,-9999.0
2020-02-17,-1.83749998,65.5,1.96679688,2.046875,0.0749999955,0.412499994,0.942900002,-12.1499996
2020-02-18,7.0374999,-9999.0,-9999.0,5.2734375,14.1499987,-1.58749998,-1.267651e+30,-36.8062515
2020-02-19,-0.524999976,66.5,2.21679688,2.29882812,0.0299999993,2.3499999,0.965200007,-17.2124996
2020-02-20,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.78750002,-1.267651e+30,-19.1812496
2020-02-21,-1.27499998,69.5,2.27539062,2.25195312,0.0,-0.400000006,0.940599978,-5.4625001
2020-02-22,1.91250002,80.0,3.44335938,3.47851562,0.0,1.72500002,-1.267651e+30,-8.39999962
2020-02-23,8.66250038,-9999.0,-9999.0,3.44921875,0.0,3.7874999,-1.267651e+30,-36.9625015
2020-02-24,4.9124999,93.0,4.74609375,4.31640625,0.420000017,3.0374999,-1.267651e+30,-23.7749996
2020-02-25,3.0374999,-9999.0,-9999.0,4.48046875,1.63499999,-5.3375001,-1.267651e+30,-11.3999996
2020-02-26,8.91250038,69.5,3.37109375,4.734375,1.23000002,-1.71249998,-1.267651e+30,-32.2437515
2020-02-27,-9999.0,-9999.0,-9999.0,-9999.0,14.2999992,-9999.0,-1.267651e+30,-23.6499996
2020-02-28,-4.9000001,-9999.0,-9999.0,1.91894531,0.0899999961,-5.4625001,-1.267651e+30,-22.5249996
2020-02-29,-7.5250001,80.5,1.30664062,1.46191406,0.224999994,-7.7125001,-1.267651e+30,-18.8687496
2020-03-01,0.224999994,-9999.0,-9999.0,2.98242188,0.0,0.912500024,-1.267651e+30,-13.5249996
2020-03-02,5.7249999,-9999.0,-9999.0,4.23828125,6.36000061,-1.08749998,-1.267651e+30,-35.6812515
2020-03-03,-9999.0,-9999.0,-9999.0,-9999.0,3.70499969,-9999.0,-1.267651e+30,-9999.0
2020-03-04,2.9749999,-9999.0,-9999.0,2.75585938,1.68000007,4.9124999,-1.267651e+30,-16.2124996
2020-03-05,4.4749999,75.5,3.734375,3.71289062,0.0,5.7874999,-1.267651e+30,-7.9000001
2020-03-06,5.0374999,-9999.0,-9999.0,4.484375,0.684999943,-4.5875001,-1.267651e+30,-34.9625015
2020-03-07,1.60000002,63.5,2.54882812,2.65429688,0.0,3.0374999,-1.267651e+30,-19.5249996
2020-03-08,8.72500038,57.0,3.76953125,4.29296875,0.13499999,8.10000038,0.921299994,-20.3374996
2020-03-09,13.4125004,62.0,5.81640625,5.6875,0.0,13.2250004,-1.267651e+30,-14.1499996
2020-03-10,-9999.0,-9999.0,-9999.0,-9999.0,12.5699997,8.22500038,-1.267651e+30,-33.4000015
2020-03-11,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-40.7750015
2020-03-12,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.4750004,-1.267651e+30,-10.4624996
2020-03-13,-9999.0,-9999.0,-9999.0,-9999.0,3.2249999,-9999.0,-1.267651e+30,-12.2124996
2020-03-14,3.2874999,-9999.0,-9999.0,3.61328125,0.0,7.7874999,-1.267651e+30,-42.4000015
2020-03-15,0.162499994,75.5,2.44140625,2.8203125,0.0,5.5999999,0.896300018,-23.5562496
2020-03-16,3.9124999,61.0,2.98828125,3.05859375,0.0,7.2249999,-1.267651e+30,-46.6500015
2020-03-17,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-5.7750001
2020-03-18,3.6624999,95.5,4.7109375,4.73828125,0.0,0.725000024,-1.267651e+30,-35.8062515
2020-03-19,-9999.0,-9999.0,-9999.0,-9999.0,8.47500038,-9999.0,-1.267651e+30,-9999.0
2020-03-20,15.7250004,-9999.0,-9999.0,9.328125,12.3850002,-9999.0,-1.267651e+30,-39.2437515
2020-03-21,-1.33749998,73.0,2.04101562,2.18554688,0.0199999996,7.8499999,0.896700025,-31.2124996
2020-03-22,1.35000002,59.5,2.19140625,2.45703125,0.0,5.9124999,0.949000001,-2.4625001
2020-03-23,-9999.0,-9999.0,-9999.0,-9999.0,8.42000008,-9999.0,-1.267651e+30,-45.7125015
2020-03-24,4.6624999,69.5,3.453125,3.54296875,0.0,3.3499999,-1.267651e+30,-8.02499962
2020-03-25,8.28750038,62.5,4.35546875,4.37109375,0.439999998,5.5999999,-1.267651e+30,-19.0249996
2020-03-26,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2020-03-27,5.9749999,83.0,4.1796875,3.29296875,1.28999996,12.1000004,-1.267651e+30,-2.6500001
2020-03-28,-9999.0,-9999.0,-9999.0,-9999.0,8.52000046,1.66250002,-1.267651e+30,-25.9624996
2020-03-29,-9999.0,-9999.0,-9999.0,-9999.0,20.9899979,8.47500038,-1.267651e+30,-14.5249996
2020-03-30,-9999.0,-9999.0,-9999.0,-9999.0,2.62499976,-9999.0,-1.267651e+30,-16.2124996
2020-03-31,-9999.0,-9999.0,-9999.0,-9999.0,0.754999995,1.53750002,-1.267651e+30,-5.5250001
2020-04-01,5.6624999,69.0,3.96679688,3.984375,0.0,8.41250038,-1.267651e+30,-5.5875001
2020-04-02,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.935400009,-9999.0
2020-04-03,10.4750004,93.0,7.36328125,7.44921875,3.28499985,1.85000002,-1.267651e+30,-11.2749996
2020-04-04,-9999.0,-9999.0,-9999.0,-9999.0,0.340000004,-9999.0,-1.267651e+30,-9999.0
2020-04-05,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.7875004,-1.267651e+30,-4.1500001
2020-04-06,9.60000038,-9999.0,-9999.0,2.9375,0.0,12.7250004,0.905300021,-4.4625001
2020-04-07,11.7250004,-9999.0,-9999.0,4.05078125,1.02999997,14.2875004,0.937399983,-38.7750015
2020-04-08,-9999.0,-9999.0,-9999.0,-9999.0,4.4199996,-9999.0,-1.267651e+30,-5.7125001
2020-04-09,3.0374999,-9999.0,-9999.0,3.90234375,2.2349999,4.4749999,-1.267651e+30,-13.4624996
2020-04-10,1.10000002,-9999.0,-9999.0,2.65625,0.249999985,1.97500002,-1.267651e+30,-21.3687496
2020-04-11,2.8499999,78.0,3.6015625,2.8046875,0.0,9.22500038,0.933399975,-19.9312496
2020-04-12,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-14.8999996
2020-04-13,-9999.0,-9999.0,-9999.0,-9999.0,20.9499969,-9999.0,-1.267651e+30,-45.6812515
2020-04-14,-9999.0,-9999.0,-9999.0,-9999.0,3.16499996,8.97500038,-1.267651e+30,-29.1187496
2020-04-15,0.725000024,70.5,3.171875,2.4609375,0.299999982,5.1624999,-1.267651e+30,-20.8374996
2020-04-16,2.2249999,46.25,2.125,2.30664062,0.435000002,7.2874999,0.940199971,-21.5249996
2020-04-17,-9999.0,-9999.0,-9999.0,-9999.0,0.389999986,3.5999999,-1.267651e+30,-38.6812515
2020-04-18,5.4124999,-9999.0,-9999.0,3.69335938,0.164999992,8.91250038,0.966099977,-17.0249996
2020-04-19,-9999.0,-9999.0,-9999.0,-9999.0,7.92500019,-9999.0,-1.267651e+30,-20.4937496
2020-04-20,-9999.0,-9999.0,-9999.0,-9999.0,0.269999981,-9999.0,0.912199974,-9999.0
2020-04-21,4.2874999,-9999.0,-9999.0,3.1640625,3.28999972,7.8499999,0.92900002,-16.5874996
2020-04-22,1.22500002,-9999.0,-9999.0,2.06640625,0.0,10.0375004,0.975899994,-26.5249996
2020-04-23,7.5999999,63.5,4.1640625,3.94140625,0.965000033,7.5999999,0.887399971,-13.9624996
2020-04-24,-9999.0,-9999.0,-9999.0,-9999.0,4.32999945,-9999.0,-1.267651e+30,-12.9624996
2020-04-25,8.03750038,84.0,4.71875,4.328125,0.0,17.2250004,0.914099991,-39.1812515
2020-04-26,-9999.0,-9999.0,-9999.0,-9999.0,19.3150005,-9999.0,-1.267651e+30,-33.3687515
2020-04-27,-9999.0,-9999.0,-9999.0,-9999.0,4.4749999,-9999.0,-1.267651e+30,-30.5874996
2020-04-28,7.7249999,70.5,4.46875,4.66796875,0.0,19.5375004,-1.267651e+30,-14.4624996
2020-04-29,-9999.0,-9999.0,-9999.0,-9999.0,2.65999961,-9999.0,-1.267651e+30,-37.3687515
2020-04-30,-9999.0,-9999.0,-9999.0,-9999.0,24.7800007,-9999.0,-1.267651e+30,-40.3375015
2020-05-01,-9999.0,-9999.0,-9999.0,-9999.0,12.6449986,17.2250004,-1.267651e+30,-8.08749962
2020-05-02,-9999.0,-9999.0,-9999.0,-9999.0,1.90499997,18.1625004,-1.267651e+30,-22.9312496
2020-05-03,18.2875004,-9999.0,-9999.0,6.203125,1.04999995,22.4750004,-1.267651e+30,1.85000002
2020-05-04,-9999.0,-9999.0,-9999.0,-9999.0,0.314999998,-9999.0,-1.267651e+30,-15.5249996
2020-05-05,8.72500038,-9999.0,-9999.0,2.609375,0.0,12.9125004,-1.267651e+30,-25.6499996
2020-05-06,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2020-05-07,-9999.0,-9999.0,-9999.0,-9999.0,1.6099999,8.28750038,-1.267651e+30,-18.5562496
2020-05-08,1.03750002,-9999.0,-9999.0,2.9140625,0.50999999,-9999.0,-1.267651e+30,-31.5562496
2020-05-09,2.2249999,-9999.0,-9999.0,3.05078125,0.685000002,-9999.0,-1.267651e+30,-33.8375015
2020-05-10,-9999.0,-9999.0,-9999.0,-9999.0,0.284999996,-9999.0,-1.267651e+30,-20.8999996
2020-05-11,5.9749999,-9999.0,-9999.0,4.70703125,0.0,-0.712499976,-1.267651e+30,-22.9937496
2020-05-12,-9999.0,-9999.0,-9999.0,-9999.0,0.0,15.2875004,-1.267651e+30,-25.6187496
2020-05-13,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.7250004,0.885299981,-3.0875001
2020-05-14,-9999.0,-9999.0,-9999.0,-9999.0,2.38499999,15.0375004,-1.267651e+30,-19.5249996
2020-05-15,-9999.0,-9999.0,-9999.0,-9999.0,19.8199997,5.9749999,-1.267651e+30,-22.8999996
2020-05-16,-9999.0,-9999.0,-9999.0,-9999.0,0.36500001,26.7250004,-1.267651e+30,1.35000002
2020-05-17,-9999.0,-9999.0,-9999.0,-9999.0,0.290000021,25.6625004,-1.267651e+30,-25.2124996
2020-05-18,-9999.0,-9999.0,-9999.0,-9999.0,10.3300009,-9999.0,-1.267651e+30,-11.5874996
2020-05-19,-9999.0,-9999.0,-9999.0,-9999.0,0.00499999989,16.5375004,-1.267651e+30,-38.0250015
2020-05-20,-9999.0,-9999.0,-9999.0,-9999.0,0.0,26.9750004,0.886699975,1.47500002
2020-05-21,20.5375004,-9999.0,-9999.0,3.88671875,0.0,22.3500004,-1.267651e+30,-16.8374996
2020-05-22,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.891499996,-9999.0
2020-05-23,15.4125004,76.0,8.5390625,8.890625,11.5299997,25.0375004,0.920099974,-5.9000001
2020-05-24,-9999.0,-9999.0,-9999.0,-9999.0,0.0,21.6625004,0.936999977,-8.46249962
2020-05-25,-9999.0,-9999.0,-9999.0,-9999.0,12.4549999,23.2875004,0.939800024,-6.4000001
2020-05-26,-9999.0,-9999.0,-9999.0,-9999.0,0.0,37.3499985,-1.267651e+30,18.3500004
2020-05-27,-9999.0,-9999.0,-9999.0,-9999.0,0.0,26.7875004,-1.267651e+30,-40.5250015
2020-05-28,-9999.0,-9999.0,-9999.0,-9999.0,0.720000029,14.3500004,-1.267651e+30,-21.1187496
2020-05-29,-9999.0,-9999.0,-9999.0,-9999.0,15.0699997,24.9750004,-1.267651e+30,-28.8062496
2020-05-30,-9999.0,-9999.0,-9999.0,-9999.0,1.03499997,24.2250004,-1.267651e+30,-11.6499996
2020-05-31,-9999.0,-9999.0,-9999.0,-9999.0,0.0,9.16250038,-1.267651e+30,-20.4937496
2020-06-01,-9999.0,-9999.0,-9999.0,-9999.0,0.0,15.6625004,-1.267651e+30,-13.5249996
2020-06-02,-9999.0,-9999.0,-9999.0,-9999.0,0.564999998,-9999.0,-1.267651e+30,3.0999999
2020-06-03,-9999.0,-9999.0,-9999.0,-9999.0,3.61999989,26.1000004,-1.267651e+30,-14.8999996
2020-06-04,24.2250004,-9999.0,-9999.0,9.40625,0.0,26.5375004,-1.267651e+30,-11.0249996
2020-06-05,-9999.0,-9999.0,-9999.0,-9999.0,6.60499954,28.6625004,0.945599973,-9.89999962
2020-06-06,-9999.0,-9999.0,-9999.0,-9999.0,0.0,23.6625004,-1.267651e+30,-3.9000001
2020-06-07,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.904999971,-9999.0
2020-06-08,15.4125004,77.0,7.8828125,8.1328125,0.415000021,18.6000004,0.921199977,-40.5562515
2020-06-09,22.9125004,95.0,14.1875,13.03125,0.0,28.3500004,0.980000019,5.2874999
2020-06-10,26.7875004,-9999.0,-9999.0,15.4296875,0.219999999,26.9750004,0.94690001,7.2249999
2020-06-11,-9999.0,-9999.0,-9999.0,-9999.0,1.01999998,24.7250004,-1.267651e+30,-8.58749962
2020-06-12,-9999.0,-9999.0,-9999.0,-9999.0,0.0,16.6625004,0.91170001,-12.5249996
2020-06-13,-9999.0,-9999.0,-9999.0,-9999.0,0.0,19.4750004,-1.267651e+30,-6.2125001
2020-06-14,-9999.0,-9999.0,-9999.0,-9999.0,0.0,14.9750004,-1.267651e+30,-5.6500001
2020-06-15,20.9750004,42.5,6.71484375,6.796875,0.0,25.0375004,-1.267651e+30,-2.0875001
2020-06-16,-9999.0,-9999.0,-9999.0,-9999.0,0.0,24.4125004,0.899299979,17.6000004
2020-06-17,-9999.0,-9999.0,-9999.0,-9999.0,0.0,23.9125004,0.92839998,8.10000038
2020-06-18,26.4125004,-9999.0,-9999.0,9.8359375,7.31000042,29.6625004,0.878199995,7.2249999
2020-06-19,23.6625004,-9999.0,-9999.0,11.484375,0.329999983,26.2250004,0.917100012,14.4750004
2020-06-20,26.4750004,-9999.0,-9999.0,12.828125,0.155000001,31.4750004,-1.267651e+30,19.1000004
2020-06-21,-9999.0,-9999.0,-9999.0,-9999.0,0.0,28.2875004,0.956399977,21.4750004
2020-06-22,27.6625004,-9999.0,-9999.0,12.390625,0.899999976,36.9749985,-1.267651e+30,-19.0562496
2020-06-23,-9999.0,-9999.0,-9999.0,-9999.0,0.224999994,-9999.0,-1.267651e+30,-9999.0
2020-06-24,16.2250004,-9999.0,-9999.0,9.4765625,7.41499996,25.7875004,0.930100024,-1.02499998
2020-06-25,-9999.0,-9999.0,-9999.0,-9999.0,2.52499986,24.7250004,0.93690002,4.4749999
2020-06-26,22.8500004,70.0,10.421875,8.46875,0.125,26.1000004,0.917699993,7.7874999
2020-06-27,20.1000004,-9999.0,-9999.0,13.4921875,18.7599983,24.2875004,-1.267651e+30,10.8500004
2020-06-28,21.7250004,-9999.0,-9999.0,13.0546875,7.51499939,23.6625004,0.970799983,1.72500002
2020-06-29,-9999.0,-9999.0,-9999.0,-9999.0,0.0,27.7875004,-1.267651e+30,-12.5874996
2020-06-30,-9999.0,-9999.0,-9999.0,-9999.0,0.0599999987,14.6000004,-1.267651e+30,-7.7125001
2020-07-01,-9999.0,-9999.0,-9999.0,-9999.0,0.204999983,-9999.0,-1.267651e+30,-9999.0
2020-07-02,-9999.0,-9999.0,-9999.0,-9999.0,0.0,26.7250004,-1.267651e+30,0.787500024
2020-07-03,-9999.0,-9999.0,-9999.0,-9999.0,0.0149999997,27.9125004,0.959999979,-0.524999976
2020-07-04,24.2875004,-9999.0,-9999.0,8.0625,0.0,29.2250004,0.913699985,22.4750004
2020-07-05,26.2875004,75.0,15.4609375,12.96875,0.0,29.7250004,0.956700027,-19.4624996
2020-07-06,25.9750004,69.5,14.71875,13.484375,0.13499999,30.9125004,-1.267651e+30,13.7875004
2020-07-07,26.6625004,78.5,17.8125,15.96875,0.0,28.6625004,-1.267651e+30,9.10000038
2020-07-08,27.4750004,84.0,16.140625,15.390625,1.13999999,30.7250004,-1.267651e+30,1.91250002
2020-07-09,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.983299971,-9999.0
2020-07-10,27.9750004,-9999.0,-9999.0,16.03125,0.949999988,27.2250004,0.948899984,-41.1500015
2020-07-11,24.2250004,-9999.0,-9999.0,15.5859375,23.0800018,26.2875004,-1.267651e+30,-23.9624996
2020-07-12,21.7875004,-9999.0,-9999.0,11.875,37.9150009,25.6625004,0.948899984,-19.8687496
2020-07-13,-9999.0,-9999.0,-9999.0,-9999.0,0.049999997,22.3500004,-1.267651e+30,-8.52499962
2020-07-14,22.2875004,69.5,11.859375,12.0859375,0.0,25.2250004,0.975700021,6.2249999
2020-07-15,-9999.0,-9999.0,-9999.0,-9999.0,0.0,28.6625004,-1.267651e+30,-30.0249996
2020-07-16,-9999.0,-9999.0,-9999.0,-9999.0,13.9599991,-9999.0,-1.267651e+30,-36.9000015
2020-07-17,23.1000004,75.0,13.3125,12.9609375,13.2399998,26.5375004,-1.267651e+30,17.2875004
2020-07-18,-9999.0,-9999.0,-9999.0,-9999.0,0.0,24.8500004,0.96509999,-61.4312515
2020-07-19,29.0375004,-9999.0,-9999.0,16.390625,2.43999982,31.7250004,-1.267651e+30,-50.2750015
2020-07-20,23.4750004,78.5,14.5390625,13.671875,0.0899999961,26.7250004,0.920400023,-9.96249962
2020-07-21,22.9125004,-9999.0,-9999.0,11.421875,0.0,27.6625004,-1.267651e+30,-16.7124996
2020-07-22,-9999.0,-9999.0,-9999.0,-9999.0,5.84000015,22.1625004,-1.267651e+30,-20.9624996
2020-07-23,-9999.0,-9999.0,-9999.0,-9999.0,0.944999933,25.6625004,0.982800007,12.8500004
2020-07-24,24.6625004,69.5,13.125,12.40625,0.0,27.4750004,-1.267651e+30,16.4125004
2020-07-25,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.929199994,-9999.0
2020-07-26,23.6625004,87.0,16.484375,16.609375,0.0,28.4750004,0.934599996,-18.2124996
2020-07-27,27.9125004,-9999.0,-9999.0,17.65625,0.534999967,29.1625004,-1.267651e+30,-9.02499962
2020-07-28,22.8500004,-9999.0,-9999.0,9.421875,9.99000072,28.3500004,0.902800024,-16.0874996
2020-07-29,24.4125004,77.5,15.5078125,13.8046875,4.95499992,26.5375004,-1.267651e+30,-9.89999962
2020-07-30,22.7875004,67.0,11.8203125,11.0,0.159999996,26.7250004,0.929400027,-19.2124996
2020-07-31,23.7875004,-9999.0,-9999.0,11.1484375,0.0,28.2250004,-1.267651e+30,-8.39999962
2020-08-01,24.5375004,-9999.0,-9999.0,10.7578125,0.0,26.7875004,0.956700027,-37.9312515
2020-08-02,24.6000004,-9999.0,-9999.0,15.90625,3.29999971,27.3500004,-1.267651e+30,7.2874999
2020-08-03,21.8500004,-9999.0,-9999.0,12.5546875,0.0,25.4750004,-1.267651e+30,-12.5249996
2020-08-04,-9999.0,-9999.0,-9999.0,-9999.0,68.359993,-9999.0,-1.267651e+30,-43.3687515
2020-08-05,19.2250004,73.0,10.0703125,9.8046875,0.0,24.4125004,-1.267651e+30,-2.6500001
2020-08-06,19.6000004,68.5,9.4140625,9.4140625,0.0,25.1625004,0.910600007,-18.9312496
2020-08-07,21.8500004,79.0,12.7734375,12.7890625,0.0299999975,26.5375004,-1.267651e+30,0.912500024
2020-08-08,23.4750004,67.5,12.3828125,12.546875,0.0,26.8500004,-1.267651e+30,4.4749999
2020-08-09,26.5375004,-9999.0,-9999.0,12.8515625,0.0,26.0375004,-1.267651e+30,5.2874999
2020-08-10,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-1.267651e+30,-9999.0
2020-08-11,25.2875004,85.0,16.9375,16.234375,1.55500007,26.5375004,-1.267651e+30,-11.8374996
2020-08-12,23.6625004,70.5,12.1171875,11.6640625,0.0,28.1000004,0.944400012,-44.4312515
2020-08-13,24.9125004,70.0,14.015625,13.2265625,0.0,28.9750004,0.950999975,-1.46249998
2020-08-14,24.6000004,65.5,12.765625,12.28125,0.0,28.4125004,0.935100019,11.3500004
2020-08-15,-9999.0,-9999.0,-9999.0,-9999.0,0.0,28.7875004,-1.267651e+30,-6.2750001
2020-08-16,-9999.0,-9999.0,-9999.0,-9999.0,0.0399999991,-9999.0,-1.267651e+30,-9999.0
2020-08-17,,,,,0.239999995,,0.963199973,
2020-08-18,,,,,1.21500003,,-1.267651e+30,
2020-08-19,,,,,0.0,,0.908699989,
2020-08-20,,,,,0.0,,0.907800019,
2020-08-21,,,,,0.0,,-1.267651e+30,
2020-08-22,,,,,0.0,,0.91900003,
2020-08-23,,,,,0.0,,-1.267651e+30,
2020-08-24,,,,,0.0,,-1.267651e+30,
2020-08-25,,,,,26.2400017,,-1.267651e+30,
2020-08-26,,,,,0.0,,0.925499976,
2020-08-27,,,,,21.3050003,,-1.267651e+30,
2020-08-28,,,,,2.51499987,,-1.267651e+30,
2020-08-29,,,,,4.31999969,,-1.267651e+30,
2020-08-30,,,,,0.0,,-1.267651e+30,
2020-08-31,,,,,0.0,,0.925599992,
2020-09-01,,,,,0.0,,-1.267651e+30,
2020-09-02,-9999.0,-9999.0,-9999.0,-9999.0,3.51999998,-9999.0,-1.267651e+30,-9999.0
2020-09-03,20.2250004,-9999.0,-9999.0,11.59375,0.0,23.9750004,-1.267651e+30,-39.8375015
2020-09-04,17.7875004,67.0,8.109375,7.546875,0.0,22.9125004,0.927600026,-32.9000015
2020-09-05,17.1000004,78.0,9.5625,8.859375,0.579999983,22.2875004,0.930199981,-14.9624996
2020-09-06,18.4750004,63.25,8.3046875,8.25,0.0,22.8500004,-1.267651e+30,-28.1499996
2020-09-07,20.0375004,92.0,13.9375,13.9609375,1.625,24.6000004,-1.267651e+30,-51.6812515
2020-09-08,23.6625004,81.5,14.171875,14.015625,0.0,24.8500004,-1.267651e+30,-34.5250015
2020-09-09,26.2250004,68.5,14.5703125,14.8828125,0.0,27.4125004,-1.267651e+30,21.3500004
2020-09-10,17.7250004,91.5,11.15625,11.4921875,0.0,18.5375004,-1.267651e+30,-1.46249998
2020-09-11,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.969500005,-9999.0
